,id,name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,Term,Popularity
1701,11803706,Loftel Station - Private Family room 4 people,Parthum Wan,13.73761,100.51914,Private room,1250,0,1970-01-01,0.0,7,High,0,Short,Unpopuler
1702,11803832,Loftel Station Hostel- Mixed Dormitory 6 beds-BKK,Parthum Wan,13.73708,100.51975,Shared room,331,2,2019-02-16,0.02,7,High,0,Short,Unpopuler
1703,11007169,Gotgi Comfy near JJ market,Bang Sue,13.83404,100.52483,Private room,530,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1704,11008291,"Stunning view 2 BR APT-WIFI,cooking,near metro!!",Sathon,13.71961,100.5486,Entire home/apt,2995,53,2022-12-05,0.63,29,High,4,Short,Unpopuler
1705,11472358,Easiness of Everything - Chatuchak,Chatu Chak,13.81739,100.5661,Entire home/apt,1900,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
1706,11479318,Cosy room with 3 mins walk from MRT,Din Daeng,13.78038,100.57348,Entire home/apt,699,149,2022-11-15,1.8,1,High,9,Short,Populer
1707,11034218,"Living Nest Ramkhamhaeng,Bangkok",Bang Kapi,13.7625,100.63923,Private room,3000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1708,11803996,Supalai Park Srinakarin Condominium,Pra Wet,13.69766,100.64607,Private room,950,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1709,11804050,Loftel Station Hostel - Female Dormitory 8 beds,Bang Rak,13.73557,100.51755,Shared room,339,1,2019-02-03,0.02,7,High,0,Short,Unpopuler
1710,11481561,Spacious double room,Phra Nakhon,13.76324,100.50023,Private room,900,0,1970-01-01,0.0,5,Low,0,Short,Unpopuler
1711,11481762,Triple room,Phra Nakhon,13.76328,100.50217,Private room,900,2,2017-08-26,0.03,5,Low,0,Short,Unpopuler
1712,11482259,"Super Convenient, Modern, near BTS & BITEC",Bang Na,13.67219,100.60522,Entire home/apt,750,42,2022-09-16,0.64,3,High,9,Short,Unpopuler
1713,11483003,Triple room,Phra Nakhon,13.76141,100.50168,Private room,1000,0,1970-01-01,0.0,5,High,0,Short,Unpopuler
1714,11483316,Private 1 double & 1 sinlge bed,Phra Nakhon,13.76204,100.50041,Private room,1000,1,2016-09-10,0.01,5,High,0,Short,Unpopuler
1715,11483640,Homestay Laksi,Lak Si,13.89425,100.58282,Private room,600,86,2020-03-11,1.26,2,High,0,Short,Unpopuler
1716,11807239,Nice cozy room by MRT station!,Din Daeng,13.78696,100.57153,Private room,580,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1717,11044061,Happy Living while holiday in BK,Vadhana,13.74635,100.56135,Entire home/apt,3473,6,2017-12-28,0.08,1,High,0,Short,Unpopuler
1718,11058808,The Escape Condo Sukhumvit 101/1,Phra Khanong,13.68864,100.63586,Entire home/apt,514,17,2022-12-19,0.2,6,High,5,Short,Unpopuler
1719,11060488,Deluxe room,Lak Si,13.87454,100.58043,Private room,1280,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1720,11484313,Parkview CITY CENTER! Large room + Balcony,Ratchathewi,13.75993,100.54533,Hotel room,1507,195,2022-04-10,2.35,11,High,1,Short,Populer
1721,11484571,Chapter One- Modern Dutch Riverside,Rat Burana,13.67737,100.5173,Private room,658,2,2016-07-07,0.02,1,High,0,Long,Unpopuler
1722,11809510,Reangsiri Apartment,Ratchathewi,13.75566,100.52906,Entire home/apt,699,1,2018-02-27,0.02,1,High,0,Short,Unpopuler
1723,11484599,The Oasis Silom Condominium,Bang Rak,13.72973,100.52946,Private room,980,22,2020-01-01,0.28,2,High,0,Short,Unpopuler
1724,11071318,"Modern Condominium 2BR, kitchen, pool, gym",Bang Kapi,13.77168,100.62987,Entire home/apt,746,6,2022-11-06,0.08,1,High,1,Long,Unpopuler
1725,11078927,new low rise condominium silom,Bang Rak,13.72503,100.53199,Entire home/apt,2087,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
1726,11495808,"Thai room, River View, Silom, Bangkok",Bang Rak,13.72079,100.51834,Entire home/apt,1800,30,2022-12-14,0.4,2,Low,6,Short,Unpopuler
1727,11079142,คอนโดIDEO MOBI Wongsawang Interchag,Bang Sue,13.81869,100.53173,Private room,1000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1728,11816960,Brand New 1 BR Apt. in the heart of BKK,Khlong Toei,13.71406,100.59034,Entire home/apt,650,0,1970-01-01,0.0,2,Low,0,Long,Unpopuler
1729,11830111,Twin room Room only,Khlong San,13.71916,100.50006,Private room,2900,1,2019-12-14,0.03,8,High,0,Short,Unpopuler
1730,11496230,No.2 Double bed room,Vadhana,13.73725,100.56755,Private room,1793,6,2018-11-11,0.07,2,High,0,Short,Unpopuler
1731,11088926,Samiran,Vadhana,13.74126,100.56485,Private room,1200,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1732,11107208,Center of business/ shopping area,Suanluang,13.71237,100.60406,Private room,1000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1733,11499326,Cozy living in the Elephant tower,Chatu Chak,13.82466,100.56869,Entire home/apt,2424,13,2022-11-28,0.18,1,High,4,Short,Unpopuler
1734,11112776,"Cozy, Comfortable, Near Sky Train",Khlong San,13.71958,100.49402,Entire home/apt,800,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1735,11831241,"Collezio, Sathorn-Pipat",Bang Rak,13.72306,100.53294,Entire home/apt,1200,4,2022-11-15,0.07,1,High,2,Long,Unpopuler
1736,11499759,Chapter one modern Dutch,Rat Burana,13.67201,100.50048,Entire home/apt,3000,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1737,11838128,the great townhome amazing location,Chom Thong,13.7155,100.46562,Entire home/apt,5000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1738,11852631,"Colorful 1BR near NIDA & Airport, BKK, free WiFi",Bueng Kum,13.77554,100.66047,Entire home/apt,990,1,2017-06-24,0.01,11,High,0,Short,Unpopuler
1739,11854426,"Stay Monomer, the ideal location (6 Mixed Dorm) 02",Ratchathewi,13.75284,100.53124,Shared room,500,25,2019-12-02,0.31,24,High,0,Short,Unpopuler
1740,11127488,Private room in the garden,Bang Khun thain,13.67162,100.44111,Private room,999,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1741,11500013,"60 Sqm w/garden& wifi, Sukhumvit",Bang Na,13.67954,100.61715,Private room,1250,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1742,11129108,Florencia Apartment,Chatu Chak,13.82297,100.58377,Entire home/apt,680,10,2020-01-12,0.12,2,Low,0,Short,Unpopuler
1743,11129525,"CENTANAHomely place, friendly staff",Chatu Chak,13.82338,100.58482,Entire home/apt,680,1,2016-07-29,0.01,2,Low,0,Short,Unpopuler
1744,11859768,BiG Red Guesthouse,Din Daeng,13.7573,100.56268,Private room,1750,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1745,11877895,Air Raid Shelter 2,Phra Nakhon,13.7541,100.50333,Private room,770,134,2020-02-06,1.71,3,High,0,Short,Populer
1746,11880967,President Sathorn-Ratchaphruek,Phasi Charoen,13.7171,100.45558,Entire home/apt,27000,2,2017-09-08,0.03,4,High,0,Long,Unpopuler
1747,11508383,The Bridge-Narathiwas@central BKK,Yan na wa,13.70487,100.54064,Entire home/apt,3414,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1748,11896692,2 BR 88 sqm near BTS Ekkamai,Khlong Toei,13.71553,100.58359,Entire home/apt,1650,19,2018-08-26,0.24,1,High,0,Short,Unpopuler
1749,11513971,Condo for Rent (long term lease),Khlong San,13.72212,100.50399,Entire home/apt,3000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1750,11910137,Quiet&Natural Thai style poolside villa Onnut,Suanluang,13.71955,100.62205,Entire home/apt,2147,233,2022-12-01,2.96,3,Low,14,Short,Populer
1751,11914194,Perfect location & Perfect price,Phasi Charoen,13.72229,100.45726,Entire home/apt,750,54,2022-12-11,0.67,1,High,6,Short,Unpopuler
1752,11914255,Cozy two beds near ASIATIQUE ICONSIAM & Breakfast,Khlong San,13.71914,100.5018,Hotel room,3571,22,2019-11-22,0.28,8,High,0,Short,Unpopuler
1753,11936467,"cozy one bed room with balcony near skytrain ,wifi",Khlong San,13.71923,100.50154,Hotel room,3571,5,2020-02-20,0.06,8,High,0,Short,Unpopuler
1754,11936672,Comfy one bed room near ICONSIAM ASIATIQUE - WIFI,Khlong San,13.7191,100.50214,Private room,2857,1,2016-08-22,0.01,8,High,0,Short,Unpopuler
1755,11516580,Luxury Suite-King Studio1,Vadhana,13.74095,100.5574,Entire home/apt,1599,31,2022-12-01,0.4,5,High,1,Short,Unpopuler
1756,11535487,Stylish Single room near Tong lo Station Sukhumwit,Vadhana,13.73018,100.58151,Private room,570,26,2022-08-31,0.32,9,High,1,Short,Unpopuler
1757,11537364,Modern cozy living one bed room free breakfast,Khlong San,13.71851,100.49989,Hotel room,4900,0,1970-01-01,0.0,8,High,0,Short,Unpopuler
1758,11937960,"Pratunam - Central, Shopping & Food",Ratchathewi,13.75383,100.53475,Entire home/apt,1672,98,2020-01-26,1.2,1,Low,0,Short,Unpopuler
1759,11938512,Free Breakfast & Wifi  one bed room Asiatique ICON,Khlong San,13.71748,100.5001,Hotel room,3900,0,1970-01-01,0.0,8,High,0,Short,Unpopuler
1760,11938812,Duplex Room (Room Only),Khlong San,13.71911,100.50171,Hotel room,4200,0,1970-01-01,0.0,8,High,0,Short,Unpopuler
1761,11940567,Suite room (RO),Khlong San,13.71765,100.5002,Hotel room,3329,0,1970-01-01,0.0,8,High,0,Short,Unpopuler
1762,11131235,3BR Residential & Office next to BTS Wutthakat,Chom Thong,13.71178,100.46312,Entire home/apt,2293,7,2017-01-30,0.09,1,Low,0,Long,Unpopuler
1763,11559708,Private room 3mins walk from BTS.,Khlong Toei,13.71308,100.59365,Private room,1136,1,2016-03-16,0.01,1,High,0,Long,Unpopuler
1764,11950375,5 Min to BTS and pickup in airport,Phaya Thai,13.79036,100.54737,Private room,3000,64,2018-06-07,0.8,1,High,0,Short,Unpopuler
1765,11950515,Metro Park Condominium,Phasi Charoen,13.70986,100.45215,Private room,1500,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1766,11563263,Cozy room#7 (Chatuchak market &BTS saphan khwai),Phaya Thai,13.7903,100.54963,Hotel room,850,46,2022-09-19,0.56,13,High,1,Short,Unpopuler
1767,11149707,My Condo Pinkloa,Phra Nakhon,13.75737,100.50058,Entire home/apt,1200,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
1768,11575077,GRAND DIAMOND 1BR in Phetchaburi next to Pratunam,Ratchathewi,13.75074,100.53715,Entire home/apt,600,0,1970-01-01,0.0,3,Low,0,Long,Unpopuler
1769,11151590,"位於曼谷市區,交通便利,有地鐵超商,生活便利",Din Daeng,13.78942,100.57301,Entire home/apt,1500,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1770,11951109,Lux 2BR Quattro by Sansiri Thonglor(min10D),Vadhana,13.7282,100.58266,Private room,7000,0,1970-01-01,0.0,2,Low,0,Short,Unpopuler
1771,11951205,"Stay Monomer, the ideal location (Family room)",Ratchathewi,13.75284,100.53124,Private room,3500,10,2022-08-11,0.13,24,High,1,Short,Unpopuler
1772,11575327,A cozy quiet condo next to BTS,Bang Na,13.67746,100.6076,Entire home/apt,899,5,2022-07-15,0.06,1,High,2,Long,Unpopuler
1773,11952008,"relaxing , tranquility , peace & quiet",Vadhana,13.73554,100.58176,Entire home/apt,1536,105,2022-12-14,1.29,4,High,15,Short,Unpopuler
1774,11160126,Convenient 1BR near BTS in Sathorn,Sathon,13.71883,100.53148,Entire home/apt,2000,35,2022-12-14,0.42,4,High,2,Short,Unpopuler
1775,11165999,BTS Bang Wa Station 2000 feets Room 103,Phasi Charoen,13.72279,100.45093,Private room,650,2,2019-03-03,0.03,3,High,0,Short,Unpopuler
1776,11577779,Modern studio in Sukhumvit near BTS,Khlong Toei,13.70605,100.59918,Entire home/apt,700,30,2021-04-03,0.38,2,High,0,Long,Unpopuler
1777,11166064,BTS Bang Wa Station 2000 feets Room 104,Phasi Charoen,13.72264,100.45082,Private room,650,30,2022-05-09,0.37,3,High,1,Short,Unpopuler
1778,11167500,1Double+1Bunk bed (shared bathroom),Bang Rak,13.7236,100.52516,Private room,1350,2,2017-01-24,0.03,3,High,0,Short,Unpopuler
1779,11579635,"2 Bedroom,wifi,5mMRT&Shopping Mall",Huai Khwang,13.75471,100.56598,Entire home/apt,1000000,53,2018-02-20,0.64,4,High,0,Long,Unpopuler
1780,11168524,Parkview BKK/Large room/ Garden view 4F,Ratchathewi,13.75811,100.54363,Hotel room,1497,199,2022-11-11,2.38,11,High,1,Short,Populer
1781,11170133,1BR in CBD  100m to BTS ChongNonsri,Sathon,13.71945,100.53109,Entire home/apt,1750,87,2022-11-25,1.05,4,High,5,Short,Unpopuler
1782,11170606,Adagio Bangkok Hotel Premium Room,Khlong Toei,13.7057,100.59831,Private room,2150,1,2017-12-11,0.02,6,High,0,Short,Unpopuler
1783,11170722,***เช่า ทองหล่อทาว์เวอร์ ทองหล่อ18,Vadhana,13.73605,100.58459,Entire home/apt,1100,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1784,11952520,บ้านเดี่ยว90 ตารางวา ม.ชวนชื่น,Bang Khen,13.85563,100.64908,Entire home/apt,2500,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1785,11956015,M Gray Hostel,Khlong San,13.71966,100.49491,Shared room,350,17,2019-02-08,0.21,2,High,0,Short,Unpopuler
1786,11582103,The Log3 Condo Sukhumvit 101/1,Phra Khanong,13.68643,100.63639,Entire home/apt,614,10,2016-08-09,0.12,6,High,0,Short,Unpopuler
1787,11584864,Center BKK near MBK & BTS sky train,Parthum Wan,13.74715,100.52619,Private room,1100,2,2017-01-02,0.03,2,High,0,Short,Unpopuler
1788,11956819,"Regent Home 12 Condominium
Ladprao Road Soi 41",Chatu Chak,13.80315,100.58718,Entire home/apt,866,90,2020-03-22,1.09,1,Low,0,Short,Unpopuler
1789,11962808,Sathorn Residence A City Home,Bang Rak,13.72167,100.52598,Entire home/apt,15000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1790,11170814,คอนโด2หัองนอน  กลางทองหล่อ,Ratchathewi,13.75614,100.53313,Entire home/apt,3500,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1791,11171136,Adagio Bangkok Hotel (2 Bed Room With Bath tub),Khlong Toei,13.70388,100.59874,Private room,3200,0,1970-01-01,0.0,6,High,0,Short,Unpopuler
1792,11585039,Center BKK near MBK & BTS sky train,Parthum Wan,13.74704,100.5277,Private room,1200,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1793,11193014,"Skytrain Ekamai, New, Private, Bathtub.",Khlong Toei,13.71598,100.58366,Entire home/apt,600,33,2022-10-29,0.4,1,High,3,Long,Unpopuler
1794,11971291,Premium 2BedroomsRiverside#2*1000MWIFI*Netflix*PS4,Rat Burana,13.67639,100.51948,Entire home/apt,1599,64,2020-03-14,0.82,19,High,0,Long,Unpopuler
1795,11973283,An elegantly designed condominium B,Din Daeng,13.78883,100.57286,Private room,2781,11,2017-06-21,0.14,2,High,0,Short,Unpopuler
1796,11586194,Stylish Double room near Thong lo BTS Station,Vadhana,13.73015,100.58157,Private room,700,49,2022-05-31,0.6,9,High,1,Short,Unpopuler
1797,11591725,BTS Pyathai Condominium,Ratchathewi,13.75829,100.53295,Entire home/apt,3000,1,2019-02-10,0.02,5,High,0,Short,Unpopuler
1798,11974922,BaanYuSaBai Guest House in Bangkok,Bangkok Yai,13.73591,100.4725,Private room,500,3,2017-10-04,0.04,1,High,0,Short,Unpopuler
1799,11201382,New Room near BKK Airport (Dorm2),Lat Krabang,13.72218,100.76445,Shared room,390,0,1970-01-01,0.0,13,High,0,Short,Unpopuler
1800,11202403,CoZy room -bkk airport  (Private1),Lat Krabang,13.72089,100.76421,Private room,650,5,2018-06-27,0.06,13,High,0,Short,Unpopuler
1801,11202612,Just Opened-RoofTop Room (Private2),Lat Krabang,13.72267,100.76387,Private room,550,1,2016-08-06,0.01,13,High,0,Short,Unpopuler
1802,11592690,Stylish Double room Near Tong lo Station Sukhumvit,Vadhana,13.73017,100.58156,Private room,700,26,2022-11-16,0.36,9,High,1,Short,Unpopuler
1803,11592906,"BaanYok, room in shophouse in Chinatown",Pom Prap Sattru Phai,13.73897,100.51488,Private room,1300,220,2022-11-18,2.68,5,Low,12,Short,Populer
1804,11593131,Charming Family Villa by the Canal in Bangkok,Bangkok Yai,13.74214,100.47115,Entire home/apt,13852,37,2022-12-17,0.46,1,High,4,Short,Unpopuler
1805,11975931,"40sqm Studio, a step from BTS, close to Icon Saim",Khlong San,13.72269,100.5048,Entire home/apt,1800,17,2022-12-02,0.21,1,High,5,Short,Unpopuler
1806,11993164,Price Affordable 2 BR @ BTS Ekkamai,Vadhana,13.726437,100.586845,Entire home/apt,1697,56,2022-12-23,0.68,2,High,16,Short,Unpopuler
1807,12013033,5mins to Skytrain/lebua Suite RiverView/Breakfast,Bang Rak,13.721637,100.516846,Private room,18937,12,2022-10-27,0.3,11,High,9,Short,Unpopuler
1808,11593286,"BaanYok, duplex in shophouse, Soi Nana, Chinatown",Pom Prap Sattru Phai,13.74036,100.51359,Entire home/apt,2300,231,2022-12-11,2.83,5,Low,23,Short,Populer
1809,11595277,One bedroom Superior,Vadhana,13.73025,100.58943,Private room,1899,0,1970-01-01,0.0,2,Low,0,Short,Unpopuler
1810,12018819,Ratchapruk Condo,Phasi Charoen,13.72906,100.45373,Private room,800,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1811,11230144,Cozy 5 min walk to BTS OnNut near Supermarket,Phra Khanong,13.702454,100.598946,Entire home/apt,649,19,2022-12-16,0.24,4,High,7,Short,Unpopuler
1812,11236028,Comfy accom. 5 (BTS Saphan khwai),Phaya Thai,13.78799,100.5485,Hotel room,850,30,2022-08-04,0.36,89,High,1,Short,Unpopuler
1813,11596346,One Bedroom Deluxe,Vadhana,13.72837,100.59083,Private room,2299,1,2017-02-21,0.01,2,High,0,Short,Unpopuler
1814,11597585,✦✧✩✪Charming Flat next to Subway✪✩✧✦,Chatu Chak,13.8077,100.57217,Entire home/apt,1450,67,2022-11-13,0.83,37,High,8,Short,Unpopuler
1815,11236627,Comfy accom. 6 (BTS Saphan khwai),Phaya Thai,13.78989,100.55014,Hotel room,850,6,2022-06-25,0.07,89,High,1,Short,Unpopuler
1816,11237155,Comfy accom. 7 (BTS Saphan khwai),Phaya Thai,13.78984,100.55002,Hotel room,850,140,2019-10-05,1.69,89,High,0,Short,Populer
1817,11237610,Silom 3 apartment no. 5 (BTS Saladaeng station),Bang Rak,13.72631,100.53019,Hotel room,780,23,2022-10-21,0.28,89,Low,5,Short,Unpopuler
1818,11237984,Cozy soi Silom 3 condo. #4(BTS Saladaeng&MRT),Bang Rak,13.72657,100.53011,Entire home/apt,1874,175,2022-11-07,2.11,89,High,12,Short,Populer
1819,11238448,Cozy soi Silom 3 condo. #2 (BTS Saladaeng&MRT),Bang Rak,13.72717,100.53171,Entire home/apt,1874,110,2022-10-02,1.32,89,High,12,Short,Unpopuler
1820,11603573,"Regent home 22, Sukhumvit 85",Phra Khanong,13.70368,100.60475,Private room,2500,1,2017-04-25,0.01,1,High,0,Short,Unpopuler
1821,12168201,One step to Sky train Wongsawang,Bang Sue,13.82792,100.52795,Entire home/apt,659,76,2022-09-18,0.99,4,Low,14,Long,Unpopuler
1822,12169604,57sqm1Bedroom/pool/gym/Thonglo BTS/carpark,Khlong Toei,13.72336,100.57925,Entire home/apt,2200,36,2022-01-16,0.46,1,High,2,Short,Unpopuler
1823,12024050,1 BR APT + 1 LIVING RM @ SKYWALK CONDO (24th),Vadhana,13.71617,100.59185,Entire home/apt,4321,257,2020-03-27,3.14,1,High,0,Short,Populer
1824,11613078,"Cozy 1 BR near NIDA and Airport, BKK, free WiFi",Bueng Kum,13.77363,100.65859,Entire home/apt,990,2,2017-07-02,0.03,11,High,0,Short,Unpopuler
1825,12030649,Risa place @ Rhythm44/1,Khlong Toei,13.71439,100.59008,Entire home/apt,1590,35,2022-07-31,0.43,1,Low,2,Short,Unpopuler
1826,11626895,City Center Home near Lumphini MRT/Sathon/FreeWiFi,Yan na wa,13.71751,100.5501,Entire home/apt,650,88,2022-12-11,1.08,1,High,4,Long,Unpopuler
1827,12035464,Natural surrounded room closed to BITEC Bangna,Bang Na,13.66879,100.65208,Private room,1000,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
1828,12180908,Luxury 65sqm Condo Sukhumvit Soi 21,Vadhana,13.74417,100.56354,Entire home/apt,1100,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1829,12181659,Amazing location in Central Bangkok,Huai Khwang,13.74373,100.58517,Entire home/apt,1500,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
1830,12181773,Central of Bangkok in prime area,Huai Khwang,13.74543,100.58495,Entire home/apt,800,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
1831,11629406,"Thong Lo BTS City Center - Foodie, Hip & Trendy",Khlong Toei,13.72262,100.57961,Entire home/apt,1189,157,2022-12-12,1.92,1,Low,5,Short,Populer
1832,12043561,Thrifty 2 bedrooms near BTS Ekkamai,Vadhana,13.72533,100.58618,Entire home/apt,1697,34,2022-11-04,0.42,2,High,6,Short,Unpopuler
1833,12046101,Near BTS Onnut Convenience house,Suanluang,13.71161,100.60344,Entire home/apt,1300,2,2016-07-30,0.02,3,High,0,Long,Unpopuler
1834,12751347,BTSBangchak8 PoolGymWifiRainShowerWorkDeskWasher,Phra Khanong,13.69731,100.60784,Entire home/apt,550,64,2022-10-30,0.83,4,Low,5,Long,Unpopuler
1835,12751442,2 Bedrooms on 33rd floor in Chatuchak,Chatu Chak,13.81733,100.5645,Entire home/apt,900,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
1836,12765905,Cozy Studio @Asoke - 7 min to BTS,Vadhana,13.74138,100.56092,Private room,1200,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
1837,12183301,1 Bedroom Dcondo Campus,Phasi Charoen,13.73999,100.44858,Entire home/apt,1357,1,2016-12-16,0.01,1,Low,0,Short,Unpopuler
1838,12786053,Condo Sukhumvit 49 LIV@49 Thonglor BTS Station,Vadhana,13.72741,100.57481,Entire home/apt,1000,10,2022-11-14,0.15,1,High,3,Long,Unpopuler
1839,12191879,Cozy in Srinakarin entire apt &WIFI,Suanluang,13.73476,100.64098,Entire home/apt,556,35,2022-10-16,0.43,1,High,3,Short,Unpopuler
1840,12047672,1BR INFINITY POOL HIPSTERHOOD,Vadhana,13.73163,100.58885,Entire home/apt,1732,84,2022-12-14,1.02,2,High,1,Long,Unpopuler
1841,12796902,Modern room near BTS Onnut with Breakfast + WiFi,Khlong Toei,13.70747,100.5992,Private room,1399,14,2018-06-03,0.17,53,High,0,Short,Unpopuler
1842,12049269,Five-Star Resort-like Condo in BKK中文服务,Huai Khwang,13.76044,100.56944,Entire home/apt,2885,322,2022-12-04,3.93,21,Low,19,Short,Populer
1843,12800077,Cozy soi Silom 3 condo. #5 (BTS Saladaeng&MRT),Bang Rak,13.7247,100.53238,Entire home/apt,1874,101,2022-11-25,1.28,89,High,8,Short,Unpopuler
1844,12801423,"Only 5 min to Siam square station, own house.",Parthum Wan,13.74889,100.53098,Private room,1385,0,1970-01-01,0.0,4,High,0,Short,Unpopuler
1845,12195398,78m 7th flr condo to show Thainess,Wang Thong Lang,13.77239,100.6123,Private room,1732,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1846,12801482,5 min walk to BTS Siam,Ratchathewi,13.75235,100.52499,Private room,1212,0,1970-01-01,0.0,4,Low,0,Short,Unpopuler
1847,12213380,Modern Apartment at The Niche Mono,Chatu Chak,13.83178,100.54105,Entire home/apt,1000,46,2022-11-29,0.56,2,High,3,Short,Unpopuler
1848,12814756,Luxury 1 Bedroom /Heart of Bangkok,Vadhana,13.73589,100.56514,Entire home/apt,1700,0,1970-01-01,0.0,3,Low,0,Long,Unpopuler
1849,12056527,Cheap room Bangkok pool skytrain ^^,Sathon,13.71808,100.51601,Shared room,762,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1850,12056763,Charoenkrung Road House/Office Rent,Bang Rak,13.72788,100.51872,Entire home/apt,300000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1851,12814923,Parkview/Large room/Comfy/Modern,Ratchathewi,13.75769,100.54419,Hotel room,1481,196,2022-12-11,2.43,11,High,3,Short,Populer
1852,12815419,Stylish Double BR with Bathtub Tong lo BTS station,Vadhana,13.73016,100.58153,Private room,900,3,2017-02-03,0.04,9,High,0,Short,Unpopuler
1853,12815492,Sharming in quiet house.,Phaya Thai,13.78853,100.54394,Entire home/apt,3643,1,2017-04-02,0.01,1,High,0,Short,Unpopuler
1854,12060340,Mango Mist Pool Suite-city hideaway,Vadhana,13.73883,100.57222,Entire home/apt,3100,131,2022-12-19,1.62,5,High,20,Short,Unpopuler
1855,12815555,Luxury 2 Bedroom / Heart of Bangkok,Vadhana,13.74476,100.55572,Entire home/apt,2600,1,2017-07-21,0.02,3,Low,0,Long,Unpopuler
1856,12816580,Stylish 2 bedroom Condo 3 mins from Thonglor.,Huai Khwang,13.74503,100.58613,Entire home/apt,2600,10,2022-07-31,0.14,2,Low,1,Long,Unpopuler
1857,12222879,Toy@Diamond Sukhumvit,Khlong Toei,13.71006,100.59694,Private room,850,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1858,12818249,Sukhumvit-Phakanong Condominiums (100m. to BTS),Khlong Toei,13.71361,100.59285,Entire home/apt,800,2,2022-12-14,1.67,1,High,2,Long,Unpopuler
1859,12243036,Clean and Private Condo Rm for Rent,Huai Khwang,13.78479,100.58509,Private room,500,1,2016-05-02,0.01,1,High,0,Short,Unpopuler
1860,12254928,Modern House for rent Bangkok,Pra Wet,13.73263,100.68938,Entire home/apt,4000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1861,12255834,Hi end & Low budget  Center of BKK,Ratchathewi,13.74866,100.55667,Private room,1747,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1862,12073398,Private Villa Near Bangkok Old City,Taling Chan,13.76369,100.415,Entire home/apt,4086,1,2016-06-23,0.01,1,High,0,Short,Unpopuler
1863,12073537,Tanatawey Places,Din Daeng,13.75959,100.56405,Entire home/apt,4500,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1864,12819259,The Room Sukhumvit 69,Khlong Toei,13.71308,100.59349,Entire home/apt,1000,1,2020-01-31,0.03,1,High,0,Long,Unpopuler
1865,12093185,Lovely Bedroom near MRT Phra Ram 9.,Din Daeng,13.76181,100.56666,Private room,750,5,2022-12-15,0.89,3,High,5,Short,Unpopuler
1866,12821916,"3BR140sqm,WiFi,Kitchen,Family,Kid’sClub,TheUpRama3",Yan na wa,13.70225,100.53692,Private room,14643,18,2022-12-01,0.24,8,High,11,Short,Unpopuler
1867,12825601,2BR Boutique: Soi 13|10 mins from BTS Nana station,Vadhana,13.74321,100.55691,Entire home/apt,2455,147,2022-12-05,2.07,32,High,15,Short,Populer
1868,12828159,Vintage White 3BR Flat on Sathorn,Sathon,13.72123,100.53945,Entire home/apt,2600,13,2019-12-15,0.17,1,High,0,Short,Unpopuler
1869,12100531,Cozy Studio/Central BKK/Free BF+Airport Pickup,Phaya Thai,13.76549,100.54469,Entire home/apt,1385,74,2022-12-23,0.93,7,Low,3,Short,Unpopuler
1870,12256904,Cozy Room and Near to BTS Sky Train,Phra Khanong,13.699,100.60756,Entire home/apt,1300,1,2016-04-14,0.01,2,High,0,Short,Unpopuler
